alpha,beta,solver_type,mc_run,distance_mean,distance_std,distance_max,a1_acc_mean,a1_acc_std,a2_acc_mean,a2_acc_std,scenario_time,scenario_time_std,confidence_mean,confidence_std,N,dt_Solver,dt_Sim,a1_acc_limit,Human_PreDefined_Traj,Human_RandomWalk_Traj,d_init,Tf,pp_theta,pp_factor,Nmc,theta_des,x1_init_x,x1_init_y,x2_init_x,x2_init_y,x1_des_x,x1_des_y,max_payload_penetration,num_obstacles
0.1,0.5,Centralized,2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.5000000000000018,-1.0,0.9392945803997504,0.13532647954893398,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,3.291344585765188e-09,1.0
0.1,0.5,Centralized,3,0.04839147260388334,0.024702161059458515,0.10354131777815567,2.5862463246406824,1.3835860801043751,3.394392262476112,2.697185738081825,8.499999999999986,0.0,0.9999588218863005,0.00037964344991984957,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.0,1.0
0.1,0.5,Centralized,4,0.0425184998059036,0.02469476149748712,0.08934401436276307,2.6418364979483107,1.2998592283510608,3.488592191885044,2.817006090552307,9.199999999999983,0.0,1.0,0.0,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.013044287660218534,1.0
0.1,0.5,Centralized,5,0.045523406525146824,0.026147097065315105,0.09240232747312094,2.4455659156164646,1.3503613653397812,3.565877654056881,3.095106151610161,8.799999999999985,0.0,1.0,0.0,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.0,1.0
0.1,0.5,Centralized,6,0.05303521130481706,0.02673829832647118,0.1069970524941124,2.8147811799670426,1.2336708825808995,3.8421718917296954,3.2044612847126204,9.699999999999982,0.0,0.9998594987395941,0.0009424957049654955,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.0038650694337296065,1.0
0.1,0.5,Centralized,7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.699999999999999,-1.0,0.7215453468607089,0.39321668972644375,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.020099176004400643,1.0
0.1,0.5,Centralized,8,0.046816455362756214,0.029558782681169363,0.10404275841640498,2.679048282908736,1.3697655187419489,4.154767810439317,3.8633582905311927,9.099999999999984,0.0,0.9999250299959757,0.0004692027051968133,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.010020650334319148,1.0
0.1,0.5,Centralized,9,0.052293766870066816,0.028395134649929873,0.10420376235932949,2.4831277959579396,1.1654386513347252,4.20562879186346,3.942785053670827,7.999999999999988,0.0,0.9999226866231666,0.0005143061135606978,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.005474707217721919,1.0
0.1,0.5,Centralized,10,0.03243532425947708,0.02246856303379589,0.08643812000173545,2.32027457444608,1.1888427682495974,2.6874959621619716,2.9917285688096937,8.599999999999985,0.0,1.0,0.0,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.005512876030373315,1.0
0.1,0.5,Centralized,11,0.061161705905840275,0.029575957775724363,0.11967508134674887,2.5592337872606956,1.21909895742096,4.972655446917924,3.53727709445266,10.09999999999998,0.0,0.9966705150940862,0.012269019695680335,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.010189417732685835,1.0
0.1,0.5,Centralized,12,0.07153220812561542,0.03927042786745193,0.1463653087504877,2.7926510023085807,1.365385242898631,5.051550653842874,4.140170234460081,10.09999999999998,0.0,0.8668068637205102,0.20385184764087352,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.031662524262866365,1.0
0.1,0.5,Centralized,13,0.047082948088832476,0.028114871887666606,0.10349035121904038,2.4561467124319294,1.3451551382286757,3.6617212552786964,2.845111685662752,8.399999999999986,0.0,0.9999589370444818,0.0003763482038407887,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.0,1.0
0.1,0.5,Centralized,14,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.899999999999995,-1.0,1.0,0.0,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.10504319985934907,1.0
0.1,0.5,Centralized,15,0.05753053388576594,0.028581158416605367,0.11760098903661653,2.8211168752149507,1.3515755942723289,4.06851103596999,3.258768613504604,9.89999999999998,0.0,0.9973885239999436,0.009905622273397056,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.0,1.0
0.1,0.5,Centralized,16,0.04361261879596655,0.022901091366098046,0.09282135120609292,2.615264248359354,1.3172577379293327,3.684105920251511,2.8479838519921534,9.699999999999982,0.0,1.0,0.0,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,7.2730667044496045e-09,1.0
0.1,0.5,Centralized,17,0.05560482119212443,0.03242674057140212,0.13250269179730978,2.522563640238199,1.4011872911936836,4.053687002787788,3.0685166739964274,9.799999999999981,0.0,0.9812081057100206,0.045008069596681126,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.033933448674238476,1.0
0.1,0.5,Centralized,18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.800000000000002,-1.0,0.9652644884914307,0.09760485243336274,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.0,1.0
0.1,0.5,Centralized,19,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.499999999999993,-1.0,0.8217681761495438,0.19488808982940112,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.001699100177417756,1.0
0.1,0.5,Centralized,20,0.04675351917531085,0.024163277516775737,0.08649115944504082,2.7376923737789394,1.3020802163626022,3.936895583024599,3.1538716108127693,7.599999999999989,0.0,1.0,0.0,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.0,1.0
0.1,0.5,Centralized,21,0.056938899790318284,0.02859952895352356,0.10312830776226001,2.658175949932703,1.1763413351311223,3.239526852775675,3.3952440756045665,9.399999999999983,0.0,0.9999317318961247,0.00037490471918253244,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.0,1.0
0.1,0.5,Centralized,22,0.04748027524994745,0.02408561712349028,0.08854718581224974,2.4255279392868005,1.3395739673446623,4.191233178969329,3.288069166862536,7.999999999999988,0.0,1.0,0.0,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.0,1.0
0.1,0.5,Centralized,23,0.05537976791261109,0.032801886619719556,0.13297851491970114,2.7631722945595194,1.340310880636884,4.213635619302969,3.757117730057495,9.699999999999982,0.0,0.9888680312135426,0.027339906295690327,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.0,1.0
0.1,0.5,Centralized,24,0.040369425119242096,0.02148355538192579,0.08444347150561615,2.7924381133209506,1.3608588353898172,3.717347463138223,2.975397866383762,8.099999999999987,0.0,1.0,0.0,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.00019705707161538077,1.0
0.1,0.5,Centralized,25,0.05317345668197011,0.03197471448680627,0.11817886400789934,2.693293141977861,1.384473767518908,4.350560253137859,3.387076357877923,10.09999999999998,0.0,0.9958387216270042,0.01354746844038498,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,9.886514940049551e-10,1.0
0.1,0.5,Centralized,26,0.07215732670061105,0.034694457657216855,0.14497430663046318,2.5312734197082243,1.2544762629702475,4.334529429859889,3.2491521593603654,10.09999999999998,0.0,0.9124438566106446,0.1367092640699823,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.01970437566622657,1.0
0.1,0.5,Centralized,27,0.05462648194853475,0.032631112317133434,0.12042951882225328,2.7977530178016514,1.352028054203877,4.522685988971104,3.7191035675709863,9.799999999999981,0.0,0.9927952118186761,0.018240300296306838,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.0,1.0
0.1,0.5,Centralized,28,0.05633836882123012,0.028015791638269904,0.11416794267541563,2.81680557460708,1.3202637883137611,4.350857247803722,3.5050570934615033,8.799999999999985,0.0,0.9983379827907836,0.00658565793941408,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.0700428743406134,1.0
0.1,0.5,Centralized,29,0.0440995560174976,0.019728452216858466,0.07734622290493842,2.3320368601487655,1.309582756510881,3.5778259989315755,2.9623608887781194,8.499999999999986,0.0,1.0,0.0,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.0,1.0
0.1,0.5,Centralized,30,0.05427107140160503,0.030339033852446694,0.13207454353859172,2.5228354211694586,1.265536746806856,3.826568336944137,3.5291804181873614,10.09999999999998,0.0,0.9896698512737818,0.031001687516228005,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.0,1.0
0.1,0.5,Centralized,31,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.799999999999999,-1.0,0.9845214064668222,0.056401473311040805,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,3.954590432897476e-09,1.0
0.1,0.5,Centralized,32,0.04918319386536935,0.020394433972407106,0.08751440826622892,2.6319309820743966,1.2198176537089431,3.4017925861411538,2.5977422363424463,8.699999999999985,0.0,1.0,0.0,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.0,1.0
0.1,0.5,Centralized,33,0.061995527143563635,0.03364255903455473,0.140527602137118,2.1788816051225286,1.195462450123053,3.2458993271673493,2.832884455775498,10.09999999999998,0.0,0.9669057307180406,0.06818307531933337,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.004459350805399331,1.0
0.1,0.5,Centralized,34,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.4,-1.0,0.8738849004655691,0.17408631227713547,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.0,1.0
0.1,0.5,Centralized,35,0.04194802413371035,0.026455478953755506,0.09110904109259055,2.7568199536701896,1.2658856738355257,3.2168208437209773,3.2477199213947623,7.799999999999988,0.0,1.0,0.0,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.005172627181105782,1.0
0.1,0.5,Centralized,36,0.043463118137632366,0.021657094156698187,0.08514821923220905,2.285630049797897,1.1219073009072036,3.103418992050811,2.593176826764146,8.199999999999987,0.0,1.0,0.0,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.007758114066397259,1.0
0.1,0.5,Centralized,37,0.06032651780824885,0.03460372110115577,0.11585811998872941,2.6970564180518894,1.3082102153993573,3.756125213025968,3.250249287808986,9.799999999999981,0.0,0.993655817331878,0.012828617695939789,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.0,1.0
0.1,0.5,Centralized,38,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.399999999999983,-1.0,0.6731543055352459,0.35781537408314007,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.0,1.0
0.1,0.5,Centralized,39,0.06194215719391799,0.034724561906757476,0.1375547345755832,2.614074877193926,1.419728726356761,4.661555627053794,3.986854670983148,10.09999999999998,0.0,0.9756767420404348,0.05662522048059502,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.0,1.0
0.1,0.5,Centralized,40,0.06198756141689909,0.030796032683369796,0.1123378312396115,2.6886634898385924,1.4157378950329689,5.026959826313516,4.272372466405359,9.89999999999998,0.0,0.9972172320226924,0.007055083730832433,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.082838992715221,1.0
0.1,0.5,Centralized,41,0.04058447149071112,0.022413374412795013,0.08254435087500545,2.831127524959035,1.3554421631258564,4.353674389988405,3.1738249606553524,7.29999999999999,0.0,1.0,0.0,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.00667001213592705,1.0
0.1,0.5,Centralized,42,0.05481701237575359,0.03386087536700803,0.13197740048930484,2.575749526964735,1.2972447833018144,3.6580955299015003,3.6307652952912113,10.09999999999998,0.0,0.9835779429667644,0.0408065142958092,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.0,1.0
0.1,0.5,Centralized,43,0.05896123201577607,0.03187216060922622,0.1136048523542641,2.742260881836857,1.3663732218576803,3.7774414128635434,3.549344126310483,9.299999999999983,0.0,0.9989501142952731,0.0033625453858424407,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.005437685047038676,1.0
0.1,0.5,Centralized,44,0.05906731752182613,0.03586704913287284,0.1173630975331954,2.479811466986913,1.1845151857721872,3.888983191194255,3.8765454616550956,10.09999999999998,0.0,0.9906107767218838,0.019943525582121334,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.0,1.0
0.1,0.5,Centralized,45,0.045769160235630046,0.02972705119573881,0.10831848354673967,2.356801567632234,1.3611982987038362,3.276950470940996,3.0109996503139875,9.299999999999983,0.0,0.9996566325422268,0.001880343121726475,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.0,1.0
0.1,0.5,Centralized,46,0.04802719250764355,0.022446024061118383,0.08682229026937494,2.623231510847073,1.227379403467829,4.028449838231989,2.915399091174967,9.99999999999998,0.0,1.0,0.0,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.007473621401696773,1.0
0.1,0.5,Centralized,47,0.0834590274666464,0.03969923472439951,0.16740665059130722,3.6645170653069243,1.2821250914938669,5.87025185260747,4.267431668387993,7.899999999999988,0.0,0.7590592405505172,0.24352997835804535,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.005814154481556089,1.0
0.1,0.5,Centralized,48,0.052173570944390756,0.027584092738282686,0.09919607105450812,2.4050899054714128,1.3625955168212305,4.552033048978112,3.2205606744849655,7.799999999999988,0.0,1.0,0.0,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.0,1.0
0.1,0.5,Centralized,49,0.049148187462171325,0.025324842618837766,0.09182286613886426,2.7635741977934036,1.258712839466303,3.8559846693916255,3.5030691211071927,8.599999999999985,0.0,1.0,0.0,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.004305237421732666,1.0
0.1,0.5,Centralized,50,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.599999999999996,-1.0,0.8459144154383568,0.21507474565859308,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.0,1.0
0.1,0.5,Centralized,51,0.050933692391365006,0.025199868577965617,0.09145353985637783,2.657663689573505,1.363269458897235,4.0786966346354765,3.2518025934441517,7.899999999999988,0.0,1.0,0.0,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.0,1.0
0.1,0.5,Centralized,52,0.050255490711174154,0.030604134866908276,0.12718866357330372,2.4411445707145005,1.2856246054747058,3.393965885433694,2.8065841860873655,10.09999999999998,0.0,0.9956125803973433,0.01498344152196814,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.005419866317759037,1.0
0.1,0.5,Centralized,53,0.05255529936521974,0.0335943007585833,0.13325575224952146,2.619658455784194,1.3960250456118304,3.6818464293845166,3.44355236155769,10.09999999999998,0.0,0.9825588066562873,0.03942870452494171,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.0,1.0
0.1,0.5,Centralized,54,0.04278206882588538,0.023957480351084602,0.09540297628994443,2.5111417357798724,1.1713470040341878,3.5411534643983766,3.109808792679132,8.499999999999986,0.0,1.0,0.0,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.037866800184708393,1.0
0.1,0.5,Centralized,55,0.06346430382667771,0.02707965973865202,0.11866987420215613,2.5912759567306436,1.2660923294790927,4.103293307196912,3.20478508603942,10.09999999999998,0.0,0.9957249889323642,0.01307130883604663,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.005438883213835954,1.0
0.1,0.5,Centralized,56,0.056487787187031256,0.028156011992557368,0.1064409418624308,2.520269305432706,1.2760369164917937,4.615468078814414,3.71586196765046,8.599999999999985,0.0,0.9998936285926832,0.0007459961466806409,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.0,1.0
0.1,0.5,Centralized,57,0.05326306923468394,0.03522013466447639,0.13197070795190546,2.5362714340847807,1.3471068055071387,3.040532315107378,3.0937332139158893,9.399999999999983,0.0,0.9896862175737063,0.028666429773324245,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.0,1.0
0.1,0.5,Centralized,58,0.06448758659343289,0.04104593495854732,0.1707374689054717,2.921188748473446,1.5063928145791186,4.788707596503367,4.853934962006681,9.799999999999981,0.0,0.9015274388809082,0.17337712115674792,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.0,1.0
0.1,0.5,Centralized,59,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.999999999999998,-1.0,0.7808001141414597,0.2481344381843664,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,9.617454055366181e-10,1.0
0.1,0.5,Centralized,60,0.062043948489451634,0.03776465631339783,0.13813970109881613,2.9203530851237693,1.3774618452125904,3.6112902590794222,3.266439276273712,10.09999999999998,0.0,0.9367992008510305,0.1107780624602977,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.00631410763045398,1.0
0.1,0.5,Centralized,61,0.04339304408092224,0.021372632191116625,0.08646750292076177,2.6785663042011363,1.2261418600472775,3.710072223207688,3.2793156573719675,8.199999999999987,0.0,1.0,0.0,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.0,1.0
0.1,0.5,Centralized,62,0.041934786290280565,0.023972959853001182,0.09073667235733529,2.701685536225423,1.2942365393760784,3.450672019423675,2.7534344339325294,8.499999999999986,0.0,1.0,0.0,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.0023581099081992907,1.0
0.1,0.5,Centralized,63,0.05201497174710133,0.024518839099620923,0.09444583792615457,2.6346576937418673,1.3019626148902357,4.196813687398074,3.1243860884773476,7.999999999999988,0.0,1.0,0.0,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.0,1.0
0.1,0.5,Centralized,64,0.040977682477046695,0.024418076060658274,0.09030185969804094,2.4132287446254055,1.1978138923902175,3.839753707850142,2.989290250602319,8.599999999999985,0.0,1.0,0.0,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.0,1.0
0.1,0.5,Centralized,65,0.04524706159885728,0.024442793521016203,0.0964498660444133,2.4230357245324177,1.2090098061225205,3.798159135583013,3.2246215595140875,7.799999999999988,0.0,1.0,0.0,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.0,1.0
0.1,0.5,Centralized,66,0.045036715085576426,0.03667093325787079,0.13315319347665788,2.521405330071102,1.3828102842326064,3.77141505178673,3.5430257997837336,9.599999999999982,0.0,0.9764222701013668,0.05336671491893676,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.0,1.0
0.1,0.5,Centralized,67,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.499999999999989,-1.0,0.9177965322463149,0.12989217794845975,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.1310091739098882,1.0
0.1,0.5,Centralized,68,0.04745011154581195,0.020694881480373874,0.08692984016938432,2.674813906285701,1.263738095762151,3.9513711748440214,2.996229121079791,8.199999999999987,0.0,1.0,0.0,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,200.0,1.5707963267948966,-1.5,6.5,-3.6213203435596424,4.378679656440358,8.0,2.0,0.0,1.0
