alpha,beta,mc_run,distance_mean,distance_std,a1_acc_mean,a1_acc_std,a2_acc_mean,a2_acc_std,scenario_time,scenario_time_std,confidence_mean,confidence_std
2.500000000000000000e-01,2.500000000000000000e-01,2.400000000000000000e+01,6.956414949235616874e+00,4.833083158030578030e-02,1.726258935020528407e+00,9.630860785330758178e-01,4.751164942321694618e+00,3.138196773138268725e+00,6.599999999999992539e+00,0.000000000000000000e+00,9.999681166485090422e-01,2.222135758321792433e-04
2.500000000000000000e-01,2.500000000000000000e-01,2.500000000000000000e+01,6.940077860022223710e+00,3.198661497203011267e-02,1.512521479704570293e+00,9.578310158234667471e-01,4.648927094622883338e+00,3.429659921947042278e+00,6.799999999999991829e+00,0.000000000000000000e+00,9.998615322432473640e-01,8.019887814425477211e-04
2.500000000000000000e-01,2.500000000000000000e-01,2.600000000000000000e+01,6.950986315222194456e+00,4.994921489710538176e-02,1.582732836651085551e+00,8.932718217169240971e-01,4.496987535340190689e+00,2.835222275867702368e+00,7.299999999999990052e+00,0.000000000000000000e+00,9.999453593273883723e-01,3.440702788215717648e-04
2.500000000000000000e-01,2.500000000000000000e-01,2.700000000000000000e+01,6.957952807760144687e+00,5.083828638270675160e-02,1.584283106967842469e+00,8.814779045229841348e-01,4.255139887167617374e+00,2.986923225370456958e+00,8.699999999999985079e+00,0.000000000000000000e+00,9.998546771070238037e-01,1.347753099891124380e-03
2.500000000000000000e-01,2.500000000000000000e-01,2.800000000000000000e+01,6.951556704626940864e+00,4.191427785034534947e-02,1.431404786647245020e+00,8.289088702232070283e-01,4.213022288211789146e+00,2.948521906020377337e+00,8.599999999999985434e+00,0.000000000000000000e+00,9.999740201980231724e-01,2.409267721210561688e-04
2.500000000000000000e-01,2.500000000000000000e-01,2.900000000000000000e+01,6.943591803551480979e+00,3.093683505495038386e-02,1.508644495643967520e+00,9.504302702184200813e-01,4.379862000850412329e+00,2.843832347738530775e+00,6.699999999999992184e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,2.500000000000000000e-01,3.000000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.259999999999997122e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
2.500000000000000000e-01,2.500000000000000000e-01,3.100000000000000000e+01,6.953750872352210344e+00,4.037817585780406615e-02,1.249683911941871672e+00,8.920676250534801399e-01,3.793472345976840465e+00,2.526520055628809658e+00,8.799999999999984723e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,2.500000000000000000e-01,3.200000000000000000e+01,6.952090811544394455e+00,3.760922652095502472e-02,1.482468817437865960e+00,9.346005529216876440e-01,4.004729548725255661e+00,2.466468064437620455e+00,8.499999999999985789e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,2.500000000000000000e-01,3.300000000000000000e+01,6.947978395249477579e+00,4.520899060028913535e-02,1.419245991546359775e+00,8.392885125149186498e-01,4.098277940981538414e+00,2.794197279192945693e+00,9.199999999999983302e+00,0.000000000000000000e+00,9.997655786039080228e-01,1.403458107140651175e-03
2.500000000000000000e-01,2.500000000000000000e-01,3.400000000000000000e+01,6.954947046380242526e+00,4.814038031477207991e-02,1.420585355251982929e+00,8.838628760014483055e-01,4.219861323393107710e+00,2.986746778898526689e+00,8.399999999999986144e+00,0.000000000000000000e+00,9.998838453519858227e-01,7.460876453785688246e-04
2.500000000000000000e-01,2.500000000000000000e-01,3.500000000000000000e+01,6.945846993854324580e+00,3.658275280848530958e-02,1.595082968381238198e+00,8.911577710514527739e-01,4.342084377753107738e+00,2.796135886933988512e+00,6.699999999999992184e+00,0.000000000000000000e+00,9.999682889190651958e-01,1.949470662002328249e-04
2.500000000000000000e-01,2.500000000000000000e-01,3.600000000000000000e+01,6.941116831952054866e+00,3.119208188857032493e-02,1.355034726852440974e+00,8.026635353868077916e-01,4.297140163969007887e+00,2.805642073202463393e+00,6.799999999999991829e+00,0.000000000000000000e+00,9.999928523103591704e-01,5.894135873620195526e-05
2.500000000000000000e-01,2.500000000000000000e-01,3.700000000000000000e+01,6.963424994229856502e+00,5.352188499074558847e-02,1.534648653449714795e+00,8.932195917719197853e-01,3.985354905042785667e+00,2.906628126074102259e+00,8.999999999999984013e+00,0.000000000000000000e+00,9.998015620085962674e-01,1.327158918626153167e-03
2.500000000000000000e-01,2.500000000000000000e-01,3.800000000000000000e+01,6.944491529050036860e+00,2.654764169143793845e-02,1.462258668318189736e+00,1.056873361726905491e+00,4.354876462602414122e+00,2.577511243388627804e+00,6.499999999999992895e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,2.500000000000000000e-01,3.900000000000000000e+01,6.941970159665490137e+00,3.016373232681721778e-02,1.494712252686085430e+00,7.956785678300087872e-01,4.639970854478970175e+00,3.198676881724991095e+00,6.699999999999992184e+00,0.000000000000000000e+00,9.999317795734621317e-01,5.584082574601145722e-04
2.500000000000000000e-01,2.500000000000000000e-01,4.000000000000000000e+01,6.941907964182875368e+00,3.499903324058641074e-02,1.354466429494685542e+00,9.125988960697477559e-01,4.344754990986357868e+00,2.732224164987451687e+00,6.999999999999991118e+00,0.000000000000000000e+00,9.998899280286837055e-01,8.601416838874307658e-04
2.500000000000000000e-01,2.500000000000000000e-01,4.100000000000000000e+01,6.947590270668086987e+00,3.704437749738880015e-02,1.560515811122496377e+00,8.495668426747617907e-01,4.631426836262094504e+00,3.127223431761459338e+00,6.499999999999992895e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,2.500000000000000000e-01,4.200000000000000000e+01,6.952252777321605848e+00,4.404198614763059350e-02,1.490756324493597296e+00,9.145938187411859488e-01,4.110772375168967763e+00,2.815535974045293433e+00,8.899999999999984368e+00,0.000000000000000000e+00,9.999668735402881259e-01,2.877215859717355490e-04
2.500000000000000000e-01,2.500000000000000000e-01,4.300000000000000000e+01,6.947273041929737047e+00,3.625537040676767714e-02,1.494691345651928849e+00,8.610651089281449178e-01,4.474953015944636014e+00,2.701160802801325644e+00,6.799999999999991829e+00,0.000000000000000000e+00,9.999730403783883004e-01,2.223147350639618060e-04
2.500000000000000000e-01,2.500000000000000000e-01,4.400000000000000000e+01,6.959104687295385006e+00,4.797353221713675231e-02,1.659469854200673611e+00,9.864419987859857075e-01,4.331652720939230150e+00,3.156404524506203124e+00,9.099999999999983658e+00,0.000000000000000000e+00,9.997564223207137113e-01,1.371708547731240700e-03
2.500000000000000000e-01,2.500000000000000000e-01,4.500000000000000000e+01,6.948623708516819875e+00,3.877111545520881691e-02,1.460850875656210635e+00,8.800725260365499514e-01,4.011006610735537770e+00,2.614588625170430891e+00,8.699999999999985079e+00,0.000000000000000000e+00,9.999451092613501624e-01,5.007961433377256617e-04
2.500000000000000000e-01,2.500000000000000000e-01,4.600000000000000000e+01,6.956461864968725095e+00,4.330445817955796278e-02,1.461481659625093910e+00,8.104617437930597967e-01,3.947196672649992966e+00,2.762982772992573999e+00,8.799999999999984723e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,2.500000000000000000e-01,4.700000000000000000e+01,6.944448736506882547e+00,2.975842106293942121e-02,1.363136050653651399e+00,9.405605248782504813e-01,4.277420507206532996e+00,2.863842142196414198e+00,6.799999999999991829e+00,0.000000000000000000e+00,9.999472841875067797e-01,4.347057261002685268e-04
2.500000000000000000e-01,2.500000000000000000e-01,4.800000000000000000e+01,6.963211230937868201e+00,5.244828160024465197e-02,1.347896473756262203e+00,9.435654746660600001e-01,4.207942816506742290e+00,2.993396328295884423e+00,8.399999999999986144e+00,0.000000000000000000e+00,9.999747957461089243e-01,2.310008025811442886e-04
2.500000000000000000e-01,2.500000000000000000e-01,4.900000000000000000e+01,6.951597681023470976e+00,3.734907998485900715e-02,1.608817831406716747e+00,9.826834950974590033e-01,4.344063177723558766e+00,2.671781592489720136e+00,6.599999999999992539e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,2.500000000000000000e-01,5.000000000000000000e+01,6.957042249149860247e+00,5.081761725234811705e-02,1.462669714281140898e+00,8.807308372656360573e-01,4.295655428726631975e+00,2.824439758742733897e+00,8.799999999999984723e+00,0.000000000000000000e+00,9.997217283612397365e-01,2.076637148448147539e-03
2.500000000000000000e-01,2.500000000000000000e-01,5.100000000000000000e+01,6.943967322368890471e+00,3.897984003096775785e-02,1.614920718639013097e+00,9.793117803667484855e-01,4.460193224169239912e+00,2.932990649836496377e+00,6.599999999999992539e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,2.500000000000000000e-01,5.200000000000000000e+01,6.950842272415724388e+00,3.902005818764022610e-02,1.306731740740009196e+00,1.025943210331969446e+00,4.442991312181482577e+00,2.720221425746514043e+00,6.699999999999992184e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,2.500000000000000000e-01,5.300000000000000000e+01,6.944643781212776368e+00,4.377787800550736463e-02,1.712154683774105735e+00,1.044519497266009678e+00,4.615046543920291455e+00,3.011965040601948029e+00,6.999999999999991118e+00,0.000000000000000000e+00,9.997744393205061364e-01,1.563603287585306695e-03
2.500000000000000000e-01,2.500000000000000000e-01,5.400000000000000000e+01,6.940221870556409378e+00,2.648574727111274035e-02,1.359612835967693778e+00,8.605559745400581662e-01,4.321844460451558234e+00,2.596245288493197467e+00,6.899999999999991473e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,2.500000000000000000e-01,5.500000000000000000e+01,6.952319311903573329e+00,3.703051091617352159e-02,1.537012667200304827e+00,9.715544203378626564e-01,4.513851083164853506e+00,2.696382097039417669e+00,6.599999999999992539e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,2.500000000000000000e-01,5.600000000000000000e+01,6.957323170285424574e+00,4.867106878902571071e-02,1.479031516007621949e+00,9.732836792178143348e-01,4.223186892542651449e+00,3.113675463975071445e+00,8.299999999999986500e+00,0.000000000000000000e+00,9.998807950580095305e-01,8.641183655086115325e-04
2.500000000000000000e-01,2.500000000000000000e-01,5.700000000000000000e+01,6.953404842290827226e+00,4.588416893689868659e-02,1.496845609728453264e+00,9.576503664108447778e-01,4.298203024768372238e+00,3.298395601536410204e+00,8.599999999999985434e+00,0.000000000000000000e+00,9.999792324083105477e-01,1.356163184035176332e-04
2.500000000000000000e-01,2.500000000000000000e-01,5.800000000000000000e+01,6.945930920862171121e+00,3.807842561024952360e-02,1.463191144439313529e+00,9.038021608619974945e-01,4.247429930696129396e+00,2.871070553497160560e+00,8.599999999999985434e+00,0.000000000000000000e+00,9.999471592487640947e-01,4.353323348309534081e-04
2.500000000000000000e-01,2.500000000000000000e-01,5.900000000000000000e+01,6.945178034141433088e+00,3.144301063120902989e-02,1.391008761826579621e+00,8.274247428338421528e-01,4.456909672197402195e+00,2.943578190503812309e+00,6.699999999999992184e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,2.500000000000000000e-01,6.000000000000000000e+01,6.945183127827469605e+00,4.760189418762453273e-02,1.677554895023727788e+00,9.173078251653861148e-01,4.522514894433155241e+00,2.943392949119239432e+00,6.999999999999991118e+00,0.000000000000000000e+00,9.999030933269404953e-01,6.849509073269703175e-04
2.500000000000000000e-01,2.500000000000000000e-01,6.100000000000000000e+01,6.946321846674115008e+00,3.791313691635893324e-02,1.485386880572519441e+00,8.788213229499702850e-01,4.692965174274861262e+00,3.350998847838217998e+00,6.899999999999991473e+00,0.000000000000000000e+00,9.999954474521741687e-01,3.561640240794713952e-05
2.500000000000000000e-01,2.500000000000000000e-01,6.200000000000000000e+01,6.951210459175946710e+00,4.318075004434993730e-02,1.549546691237817075e+00,8.879264750186219857e-01,4.284427863316811802e+00,2.966020036557064810e+00,6.799999999999991829e+00,0.000000000000000000e+00,9.999050680832362037e-01,7.828286401176519794e-04
2.500000000000000000e-01,2.500000000000000000e-01,6.300000000000000000e+01,6.957677120382012248e+00,4.630588321998233003e-02,1.508539585958169393e+00,9.361738787951526808e-01,4.109750686945583986e+00,2.808302888436527756e+00,8.499999999999985789e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,2.500000000000000000e-01,6.400000000000000000e+01,6.940871717789673490e+00,3.165300738418511811e-02,1.370088853515295524e+00,8.720195186968109358e-01,4.674239068928990548e+00,3.276917194630537988e+00,6.799999999999991829e+00,0.000000000000000000e+00,9.999774573520007204e-01,1.858914375629835264e-04
2.500000000000000000e-01,2.500000000000000000e-01,6.500000000000000000e+01,6.945214015168112098e+00,3.959254967279651066e-02,1.391123952807933106e+00,9.100466340428647882e-01,4.541717891185863998e+00,2.931747384434329362e+00,6.699999999999992184e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,2.500000000000000000e-01,6.600000000000000000e+01,6.955676458795967854e+00,4.825883589590765355e-02,1.534053035585645208e+00,8.858689323749576738e-01,4.313022599430659021e+00,2.983002199923800557e+00,8.499999999999985789e+00,0.000000000000000000e+00,9.999921467900215744e-01,7.240301852852753953e-05
2.500000000000000000e-01,2.500000000000000000e-01,6.700000000000000000e+01,6.939252409108781272e+00,2.998962187607066843e-02,1.473853984428704633e+00,9.848390801607314060e-01,4.416102518780395059e+00,3.036603377983992491e+00,6.699999999999992184e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,2.500000000000000000e-01,6.800000000000000000e+01,6.954770188510661200e+00,4.295776373680538357e-02,1.553799105958363569e+00,8.928230328637978275e-01,4.449338094320190784e+00,2.691142427986559227e+00,8.399999999999986144e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,2.500000000000000000e-01,6.900000000000000000e+01,6.951338784774574009e+00,3.413048713349037255e-02,1.499373852883703506e+00,8.232123699797126992e-01,4.081128811756546959e+00,2.925395347161294790e+00,8.699999999999985079e+00,0.000000000000000000e+00,9.999799170297265505e-01,1.873214762525196033e-04
2.500000000000000000e-01,2.500000000000000000e-01,7.000000000000000000e+01,6.949323670779651074e+00,4.161669221190025802e-02,1.392217186273607243e+00,9.248601044760151879e-01,4.053808714883375686e+00,2.775646351873085393e+00,8.699999999999985079e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,2.500000000000000000e-01,7.100000000000000000e+01,6.950093476427258388e+00,3.988864529205170262e-02,1.528492560562842995e+00,9.472224205005682629e-01,3.918089336672974987e+00,2.436896040745124115e+00,8.599999999999985434e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,2.500000000000000000e-01,7.200000000000000000e+01,6.944285703857064895e+00,2.799357907600035986e-02,1.378281298371302199e+00,9.080256724100090882e-01,4.361703260524451231e+00,2.537032968506685915e+00,6.599999999999992539e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,2.500000000000000000e-01,7.300000000000000000e+01,6.940433550027728771e+00,2.696547562062735423e-02,1.544020746183960346e+00,9.465477009841118949e-01,4.825454982170761298e+00,3.308856923362585523e+00,6.399999999999993250e+00,0.000000000000000000e+00,9.999286651673365833e-01,4.043990176853738379e-04
2.500000000000000000e-01,2.500000000000000000e-01,7.400000000000000000e+01,6.951802483859353288e+00,3.972664669239132917e-02,1.566261082308616714e+00,9.852436203897813050e-01,4.581356360769555103e+00,2.519863211241377243e+00,6.299999999999993605e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.500000000000000000e-01,2.500000000000000000e-01,7.500000000000000000e+01,6.949122278754921389e+00,4.369089138465988981e-02,1.440206217141860146e+00,8.981757965180279246e-01,4.126755666421360935e+00,2.781646942896588204e+00,8.599999999999985434e+00,0.000000000000000000e+00,9.998892192709825100e-01,7.257538324812787787e-04
5.000000000000000000e-01,2.500000000000000000e-01,1.000000000000000000e+00,6.939770367727025047e+00,5.365317077928326989e-02,6.848168220144348339e-01,5.900537723858984007e-01,3.922722098197529927e+00,2.851737167990628041e+00,8.599999999999985434e+00,0.000000000000000000e+00,8.456979511917853687e-01,1.636593365247188125e-01
5.000000000000000000e-01,2.500000000000000000e-01,2.000000000000000000e+00,6.934026512828075361e+00,5.036693271483044104e-02,1.485675930779637000e+00,9.376623726492292477e-01,4.195391339054516777e+00,2.883636880422534077e+00,6.799999999999991829e+00,0.000000000000000000e+00,8.695054352048690038e-01,1.377233861093165035e-01
5.000000000000000000e-01,2.500000000000000000e-01,3.000000000000000000e+00,6.941053607206326248e+00,5.231499040554196678e-02,1.478997293855590422e+00,9.867305649000994716e-01,4.143169302110027985e+00,2.940300135664015269e+00,8.299999999999986500e+00,0.000000000000000000e+00,8.658014801648222791e-01,1.535572473483874933e-01
5.000000000000000000e-01,2.500000000000000000e-01,4.000000000000000000e+00,6.933616548530832979e+00,5.910514070089147032e-02,1.493803153678907814e+00,8.908110101422396232e-01,4.344464770289635069e+00,2.994920700882244713e+00,6.999999999999991118e+00,0.000000000000000000e+00,7.998993370020607285e-01,1.664399299870045756e-01
5.000000000000000000e-01,2.500000000000000000e-01,5.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.509999999999996234e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
5.000000000000000000e-01,2.500000000000000000e-01,6.000000000000000000e+00,6.937968106342088603e+00,4.844453881536463918e-02,1.503400089806858464e+00,8.697050152116866384e-01,3.972851391229915041e+00,3.107115874144638301e+00,8.699999999999985079e+00,0.000000000000000000e+00,8.674335546543990860e-01,1.503809055214951895e-01
5.000000000000000000e-01,2.500000000000000000e-01,7.000000000000000000e+00,6.941771679283465168e+00,5.635397014981843172e-02,1.439216988530003016e+00,9.769298807888912028e-01,4.262969007722083425e+00,3.263933046255852677e+00,8.199999999999986855e+00,0.000000000000000000e+00,8.413135388734682696e-01,1.702732158167937770e-01
5.000000000000000000e-01,2.500000000000000000e-01,8.000000000000000000e+00,6.952395321147364804e+00,6.188881806935409013e-02,1.428380828246294421e+00,9.474939650632552279e-01,4.084190306059586106e+00,3.373292409485098009e+00,8.699999999999985079e+00,0.000000000000000000e+00,8.508286774787584550e-01,1.664981807798726621e-01
5.000000000000000000e-01,2.500000000000000000e-01,9.000000000000000000e+00,6.928097486990161258e+00,3.922218410431848462e-02,1.295483627955766881e+00,8.582106891863265918e-01,4.268505363071768421e+00,2.767684635898883805e+00,6.599999999999992539e+00,0.000000000000000000e+00,8.669446480607926331e-01,1.376152932570940957e-01
5.000000000000000000e-01,2.500000000000000000e-01,1.000000000000000000e+01,6.931266324627682884e+00,4.740686204948166282e-02,1.302742556109052430e+00,7.700302076697861375e-01,4.458098147425982205e+00,3.185320828921036185e+00,6.599999999999992539e+00,0.000000000000000000e+00,8.590323782064696045e-01,1.473305096362901023e-01
5.000000000000000000e-01,2.500000000000000000e-01,1.100000000000000000e+01,6.928164342550892307e+00,4.696549384373452374e-02,1.500966406105710638e+00,1.030820277196743406e+00,4.529797998622137278e+00,3.247423104243407632e+00,6.699999999999992184e+00,0.000000000000000000e+00,8.245063262163984108e-01,1.640314114522952171e-01
5.000000000000000000e-01,2.500000000000000000e-01,1.200000000000000000e+01,6.939946726246690289e+00,5.244660738441898201e-02,1.409983320799345519e+00,8.267900809904431547e-01,3.943322231221927154e+00,2.885694881572582915e+00,8.799999999999984723e+00,0.000000000000000000e+00,8.519824675041717255e-01,1.639086607727903433e-01
5.000000000000000000e-01,2.500000000000000000e-01,1.300000000000000000e+01,6.939558175606021173e+00,5.193060154482082719e-02,1.357374925789130105e+00,9.479442974591330007e-01,3.986985000178064009e+00,2.947582298473969686e+00,8.399999999999986144e+00,0.000000000000000000e+00,8.585221794026782760e-01,1.590807675499100737e-01
5.000000000000000000e-01,2.500000000000000000e-01,1.400000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.079999999999997762e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
5.000000000000000000e-01,2.500000000000000000e-01,1.500000000000000000e+01,6.942669286044019117e+00,5.702722051933292041e-02,1.541883748596559300e+00,8.607702068860452194e-01,3.942199822077166349e+00,2.971426218501317162e+00,8.699999999999985079e+00,0.000000000000000000e+00,8.215066899387625243e-01,1.733366735257280411e-01
5.000000000000000000e-01,2.500000000000000000e-01,1.600000000000000000e+01,6.926480484337027121e+00,4.235864084977344207e-02,1.487220956942439498e+00,9.761208284358776632e-01,4.487819086544459601e+00,3.294628566328723807e+00,6.699999999999992184e+00,0.000000000000000000e+00,8.288064607427956254e-01,1.656678260726859586e-01
5.000000000000000000e-01,2.500000000000000000e-01,1.700000000000000000e+01,6.934599708342411795e+00,5.183143720231174478e-02,1.320323397195786397e+00,9.437630045976497239e-01,4.360782497208800734e+00,2.952414567912831078e+00,6.999999999999991118e+00,0.000000000000000000e+00,8.368014601796943674e-01,1.619868806282597218e-01
5.000000000000000000e-01,2.500000000000000000e-01,1.800000000000000000e+01,6.948002403508576563e+00,6.435342956120516933e-02,1.561848881051866922e+00,9.528068468627203247e-01,4.330235610706068883e+00,2.956742592406476966e+00,6.599999999999992539e+00,0.000000000000000000e+00,8.542994064880365945e-01,1.494515610567199448e-01
5.000000000000000000e-01,2.500000000000000000e-01,1.900000000000000000e+01,6.937512519209644957e+00,5.365320418596967317e-02,1.514343946063846813e+00,8.965560491388144815e-01,4.241707634905642621e+00,2.904324540873120863e+00,6.799999999999991829e+00,0.000000000000000000e+00,8.490393511240258428e-01,1.524814848121610333e-01
5.000000000000000000e-01,2.500000000000000000e-01,2.000000000000000000e+01,6.931270856937005398e+00,4.895126419368847626e-02,1.582813360780402245e+00,9.009402031088598051e-01,4.389547790475057276e+00,3.331042074801514374e+00,6.699999999999992184e+00,0.000000000000000000e+00,8.309925836789952003e-01,1.595031026016369147e-01
5.000000000000000000e-01,2.500000000000000000e-01,2.100000000000000000e+01,6.929000218080164863e+00,4.147753023373910997e-02,1.424580933337859179e+00,7.714422175336601573e-01,4.389708689277313169e+00,3.182238398019044734e+00,6.599999999999992539e+00,0.000000000000000000e+00,8.606624110940446215e-01,1.476594407075334237e-01
5.000000000000000000e-01,2.500000000000000000e-01,2.200000000000000000e+01,6.929781821071099301e+00,4.569765884152781482e-02,1.417651121853847895e+00,9.278780278248829338e-01,4.468093773109916178e+00,3.255434265629088664e+00,6.699999999999992184e+00,0.000000000000000000e+00,8.337098187081631862e-01,1.635073920776112799e-01
5.000000000000000000e-01,2.500000000000000000e-01,2.300000000000000000e+01,6.955459457331897077e+00,6.628302686595181903e-02,1.528975611540636992e+00,1.011930441205081577e+00,4.290985349750555677e+00,3.463454826407571296e+00,8.799999999999984723e+00,0.000000000000000000e+00,8.388137839646003791e-01,1.802587278400486215e-01
5.000000000000000000e-01,2.500000000000000000e-01,2.400000000000000000e+01,6.944694213325521837e+00,6.294452094771481321e-02,1.726258935020528407e+00,9.630860785330758178e-01,4.662047137794392171e+00,3.405715762720775253e+00,6.599999999999992539e+00,0.000000000000000000e+00,8.427750718827146104e-01,1.617252103354858972e-01
5.000000000000000000e-01,2.500000000000000000e-01,2.500000000000000000e+01,6.925331455027454730e+00,4.210480312592139451e-02,1.512521479704570293e+00,9.578310158234667471e-01,4.578249256125201505e+00,3.672213170382255143e+00,6.799999999999991829e+00,0.000000000000000000e+00,8.137535976625950296e-01,1.592252664145726027e-01
5.000000000000000000e-01,2.500000000000000000e-01,2.600000000000000000e+01,6.946183288878545525e+00,5.922858722644894908e-02,1.534766087416062685e+00,8.573740898795513266e-01,4.060094865211539172e+00,3.047075312362838684e+00,8.899999999999984368e+00,0.000000000000000000e+00,8.319681722637012333e-01,1.802569334438084703e-01
5.000000000000000000e-01,2.500000000000000000e-01,2.700000000000000000e+01,6.951438574964497796e+00,6.520907256970710775e-02,1.580389533551267212e+00,8.772072877974564920e-01,4.028656274032206497e+00,3.079701433370793939e+00,8.799999999999984723e+00,0.000000000000000000e+00,8.400488453455381421e-01,1.671656232728516711e-01
5.000000000000000000e-01,2.500000000000000000e-01,2.800000000000000000e+01,6.943463537191147061e+00,5.771300704756988226e-02,1.431404786647245020e+00,8.289088702232070283e-01,4.181817774114847452e+00,3.092322142568828536e+00,8.599999999999985434e+00,0.000000000000000000e+00,8.404863417508952050e-01,1.658629327160129896e-01
5.000000000000000000e-01,2.500000000000000000e-01,2.900000000000000000e+01,6.930854595817642405e+00,4.534005490620904993e-02,1.508644495643967520e+00,9.504302702184200813e-01,4.436771550546034781e+00,3.368297050041120233e+00,6.699999999999992184e+00,0.000000000000000000e+00,8.335118120105236006e-01,1.629105188960645878e-01
5.000000000000000000e-01,2.500000000000000000e-01,3.000000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,1.259999999999997122e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00
5.000000000000000000e-01,2.500000000000000000e-01,3.100000000000000000e+01,6.927716904138940812e+00,4.439683217192116893e-02,1.318371764818661696e+00,9.561167876739417038e-01,4.304992426069309985e+00,3.041672135496116702e+00,6.999999999999991118e+00,0.000000000000000000e+00,8.349804458098497584e-01,1.568567130818183386e-01
5.000000000000000000e-01,2.500000000000000000e-01,3.200000000000000000e+01,6.941994011189851932e+00,5.193743216359728715e-02,1.482468817437865960e+00,9.346005529216876440e-01,3.936387735814238287e+00,2.782588801464898953e+00,8.499999999999985789e+00,0.000000000000000000e+00,8.717448171248085576e-01,1.542284534091613313e-01
5.000000000000000000e-01,2.500000000000000000e-01,3.300000000000000000e+01,6.938349439915581840e+00,5.669920964828042975e-02,1.419245991546359775e+00,8.392885125149186498e-01,4.106026675990557706e+00,3.078730779314902133e+00,9.199999999999983302e+00,0.000000000000000000e+00,8.122577643222241850e-01,1.839302238962060021e-01
5.000000000000000000e-01,2.500000000000000000e-01,3.400000000000000000e+01,6.945746236709783972e+00,5.948749470273261702e-02,1.432600768949939596e+00,8.855224048568647310e-01,4.079879472504200244e+00,3.083312072969696338e+00,8.499999999999985789e+00,0.000000000000000000e+00,8.222787872274864851e-01,1.785106982291004563e-01
5.000000000000000000e-01,2.500000000000000000e-01,3.500000000000000000e+01,6.932732157094374514e+00,5.005018889281083461e-02,1.595082968381238198e+00,8.911577710514527739e-01,4.272981765634044748e+00,2.986430809627534710e+00,6.699999999999992184e+00,0.000000000000000000e+00,8.441131628508720119e-01,1.596255218920480667e-01
5.000000000000000000e-01,2.500000000000000000e-01,3.600000000000000000e+01,6.926656699966010855e+00,4.246791366106234672e-02,1.355034726852440974e+00,8.026635353868077916e-01,4.336855727199401933e+00,3.076824623421657634e+00,6.799999999999991829e+00,0.000000000000000000e+00,8.219375005055724603e-01,1.636733784130625369e-01
