alpha,beta,solver_type,mc_run,distance_mean,distance_std,a1_acc_mean,a1_acc_std,a2_acc_mean,a2_acc_std,scenario_time,scenario_time_std,confidence_mean,confidence_std,N,dt_Solver,dt_Sim,a1_acc_limit,Human_PreDefined_Traj,Human_RandomWalk_Traj,d_init,Tf,pp_theta,pp_factor,Nmc,theta_des,x1_init_x,x1_init_y,x2_init_x,x2_init_y,x1_des_x,x1_des_y,max_payload_penetration,num_obstacles
0.05,0.5,Centralized,55,2.990179222993922,0.04329953102655137,1.7963230169151694,0.9821382190872432,3.3756915680589357,2.798085859243007,6.799999999999992,0.0,1.0,0.0,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.007775660285840924,1.0
0.05,0.5,Centralized,56,2.972460488793116,0.05815999107159358,1.8710570598612457,1.051225861842102,4.166172371787873,3.472757550344863,7.699999999999989,0.0,0.99997845104649,0.00018909129963574125,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.0,1.0
0.05,0.5,Centralized,57,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.300000000000001,-1.0,0.9668718957903731,0.08832202279314906,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.0348285793655439,1.0
0.05,0.5,Centralized,58,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.899999999999999,-1.0,0.9740381814688139,0.038406562612554415,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.03366724318926728,1.0
0.05,0.5,Centralized,59,2.983346045103717,0.04099853273807833,1.722970545883133,0.9616609198009949,2.972288796408513,2.7615027452944063,6.799999999999992,0.0,1.0,0.0,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.013555340376062597,1.0
0.05,0.5,Centralized,60,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.4999999999999964,-1.0,0.8464784193926713,0.177868636398611,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.0,1.0
0.05,0.5,Centralized,61,2.971547791042398,0.05074789381234647,1.7941773811026258,0.852486454013423,4.170075800003644,3.1680309122923034,7.999999999999988,0.0,1.0,0.0,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.0,1.0
0.05,0.5,Centralized,62,2.9804703292665904,0.048018512307285925,1.7610664335982398,0.9864712636529044,3.4863410233677183,3.0026382007359738,7.19999999999999,0.0,1.0,0.0,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.0,1.0
0.05,0.5,Centralized,63,2.9774512590868305,0.051800177070456525,1.7464697540060454,1.0442997449980496,3.651014763345354,3.1575661055819633,7.39999999999999,0.0,1.0,0.0,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.03920096265024692,1.0
0.05,0.5,Centralized,64,2.967701728679525,0.046404333168766944,1.646650507890604,0.8196013519330203,3.5927303757464677,3.301472269644795,7.799999999999988,0.0,1.0,0.0,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.01586946599482547,1.0
0.05,0.5,Centralized,65,2.958794649563034,0.03930256050381706,1.6459847162302756,0.794479734191011,3.8700523807000784,3.425468190875002,7.39999999999999,0.0,1.0,0.0,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.0,1.0
0.05,0.5,Centralized,66,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.3000000000000007,-1.0,0.9988523461990049,0.004676100534532724,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.11593703814855078,1.0
0.05,0.5,Centralized,67,2.9627107160079316,0.05076351576737596,2.0033252851978305,1.0317763345528321,4.157111257956563,3.682933802549072,8.199999999999987,0.0,0.9996487597822128,0.001791534402509247,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.043452093467283404,1.0
0.05,0.5,Centralized,68,2.98435223948412,0.04724647868698337,1.8056438750300186,0.9681181519594293,3.83494826893568,3.2283078054569483,7.499999999999989,0.0,1.0,0.0,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.0309432969395812,1.0
0.05,0.5,Centralized,69,2.981986304031694,0.03774881985522156,1.7836778514174894,0.8965094418516462,3.451957853946874,3.022047617939135,7.499999999999989,0.0,1.0,0.0,10,0.1,0.1,5.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.0003107009808563377,1.0
