alpha,beta,solver_type,mc_run,distance_mean,distance_std,a1_acc_mean,a1_acc_std,a2_acc_mean,a2_acc_std,scenario_time,scenario_time_std,confidence_mean,confidence_std,N,dt_Solver,dt_Sim,a1_acc_limit,Human_PreDefined_Traj,Human_RandomWalk_Traj,d_init,Tf,pp_theta,pp_factor,Nmc,theta_des,x1_init_x,x1_init_y,x2_init_x,x2_init_y,x1_des_x,x1_des_y,max_payload_penetration,num_obstacles
0.05,0.5,Centralized,71,3.021252620062509,0.046734574558156494,1.8129361502178265,0.9205472853630313,2.653224317992216,2.3970129174142247,7.29999999999999,0.0,1.0,0.0,10,0.1,0.1,10.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.0,0.0
0.05,0.5,Centralized,72,3.004577403479942,0.048487244533496586,1.6329374327098611,0.8143752856397712,2.6903820075569524,2.443234228246708,6.699999999999992,0.0,1.0,0.0,10,0.1,0.1,10.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.0,0.0
0.05,0.5,Centralized,73,2.9744362667637034,0.045144908972109904,1.7678967721897154,0.9973722641558251,2.91879005095974,2.758332669262234,5.899999999999995,0.0,1.0,0.0,10,0.1,0.1,10.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.0,0.0
0.05,0.5,Centralized,74,2.9815600788739203,0.042433268770950244,1.892595283092745,1.0067501675187274,2.984629547702929,2.69789756018526,5.999999999999995,0.0,1.0,0.0,10,0.1,0.1,10.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.0,0.0
0.05,0.5,Centralized,75,3.0051109370108557,0.05139784997791266,1.6116849805053437,0.7968743084508433,2.9349344427649973,2.6854739100055234,7.099999999999991,0.0,1.0,0.0,10,0.1,0.1,10.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.0,0.0
0.05,0.5,Centralized,76,2.998241189263565,0.03784473063442628,1.8086163336707684,0.9282891470152657,2.194332172449761,2.454164489811438,6.399999999999993,0.0,1.0,0.0,10,0.1,0.1,10.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.0,0.0
0.05,0.5,Centralized,77,2.97643187467857,0.047172381824394975,1.9156261119492772,1.0407376588805801,3.159248530498625,2.8150967955120425,6.299999999999994,0.0,1.0,0.0,10,0.1,0.1,10.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.0,0.0
0.05,0.5,Centralized,78,3.009859527430847,0.04979968850538802,1.7064682514082723,0.880655594738633,2.6887344904658628,2.6957890099381148,6.799999999999992,0.0,1.0,0.0,10,0.1,0.1,10.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.0,0.0
0.05,0.5,Centralized,79,3.0064245706181736,0.04786689764784962,1.6686531044660897,0.8928064085168924,2.801565400493807,2.783017510825864,6.699999999999992,0.0,1.0,0.0,10,0.1,0.1,10.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.0,0.0
0.05,0.5,Centralized,80,3.0071918875618033,0.044982318733073574,1.6798564601211594,0.8494144720539106,2.747072611897446,2.6693211278397393,7.099999999999991,0.0,1.0,0.0,10,0.1,0.1,10.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.0,0.0
0.05,0.5,Centralized,81,2.998777807624494,0.045349497174791746,1.7154255406069605,0.9090348520490962,2.239812854015433,2.6036613631485004,6.5999999999999925,0.0,1.0,0.0,10,0.1,0.1,10.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.0,0.0
0.05,0.5,Centralized,82,3.0107926085236483,0.04924737955070333,1.6822207582639286,0.8071273314687797,2.810577816153933,2.6101755530047575,7.39999999999999,0.0,1.0,0.0,10,0.1,0.1,10.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.0,0.0
0.05,0.5,Centralized,83,3.0015259092617095,0.047106712867268453,1.7891600575473074,0.9881736787589332,2.5585323169852225,2.4790378876946013,6.499999999999993,0.0,1.0,0.0,10,0.1,0.1,10.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.0,0.0
0.05,0.5,Centralized,84,3.003433932172687,0.050918818151689305,1.63623346005108,0.8160738787694375,2.5656079682467126,2.5928314221872983,6.8999999999999915,0.0,1.0,0.0,10,0.1,0.1,10.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.0,0.0
0.05,0.5,Centralized,85,3.016320591807223,0.04072440934463555,1.755349469257526,0.8898928184919644,2.64637574706107,2.484163352443814,6.799999999999992,0.0,1.0,0.0,10,0.1,0.1,10.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.0,0.0
0.05,0.5,Centralized,86,2.986966280031187,0.04654842609382836,1.8968995706539717,0.8614894609813191,2.7732612592121106,2.4501409609430436,6.499999999999993,0.0,1.0,0.0,10,0.1,0.1,10.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.0,0.0
0.05,0.5,Centralized,87,3.014349367891558,0.04460516167090546,1.8513456476343366,1.053934057405477,2.536737559649001,2.4378090262543224,6.8999999999999915,0.0,1.0,0.0,10,0.1,0.1,10.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.0,0.0
0.05,0.5,Centralized,88,2.9974018561158484,0.04932081105685732,1.8437767569709862,1.1321676274967576,2.9082043615709874,2.714735217727148,6.799999999999992,0.0,1.0,0.0,10,0.1,0.1,10.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.0,0.0
0.05,0.5,Centralized,89,3.0142019884737845,0.0419069988144507,1.53827596579414,0.909982370916543,2.3644825822153894,2.5025935177223793,6.999999999999991,0.0,1.0,0.0,10,0.1,0.1,10.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.0,0.0
0.05,0.5,Centralized,90,3.01262007136447,0.050054126561100844,1.7775145948524844,0.8300730360019267,2.8421286918791386,2.9643324600735412,7.29999999999999,0.0,1.0,0.0,10,0.1,0.1,10.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.0,0.0
0.05,0.5,Centralized,91,2.9939213147009753,0.04028944469350576,1.7810625746664406,0.9547635987951381,2.3466094499650416,2.2875980531272146,6.199999999999994,0.0,1.0,0.0,10,0.1,0.1,10.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.0,0.0
0.05,0.5,Centralized,92,2.9982283646456316,0.047452392005480626,1.6648679987747808,0.9072003333633885,2.8591968268052397,2.6176015408533955,6.799999999999992,0.0,1.0,0.0,10,0.1,0.1,10.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.0,0.0
0.05,0.5,Centralized,93,3.0183311222208054,0.041524800612334566,1.8676279024517617,0.8214660331701039,2.8792632625637467,2.712720074196279,7.29999999999999,0.0,1.0,0.0,10,0.1,0.1,10.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.0,0.0
0.05,0.5,Centralized,94,2.9940106052687336,0.05097185700853206,1.5451760280887439,0.9235100817475741,2.8819690492676546,2.6618684877684196,6.699999999999992,0.0,1.0,0.0,10,0.1,0.1,10.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.0,0.0
0.05,0.5,Centralized,95,3.0028324588346846,0.04804698136811337,1.716603806126641,0.9593559841133265,2.8353340442820585,2.771752030594614,6.499999999999993,0.0,1.0,0.0,10,0.1,0.1,10.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.0,0.0
0.05,0.5,Centralized,96,2.992367761116244,0.04766409559216925,1.7248623669682162,0.9001233780038312,3.1814184952651963,2.484192058525941,6.699999999999992,0.0,1.0,0.0,10,0.1,0.1,10.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.0,0.0
0.05,0.5,Centralized,97,3.002321745111367,0.053380394865637996,1.5904360604081125,0.8542031354266486,2.8799790663204856,2.7295756063268177,6.799999999999992,0.0,1.0,0.0,10,0.1,0.1,10.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.0,0.0
0.05,0.5,Centralized,98,2.9962516925311373,0.04562965252442175,1.910414938981882,0.935525039050919,2.7442133336709333,2.508362010191038,6.199999999999994,0.0,1.0,0.0,10,0.1,0.1,10.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.0,0.0
0.05,0.5,Centralized,99,2.9955582828602463,0.0516635621031861,1.7589158858173666,0.9671681741621865,2.546705737874365,2.571334963477515,6.799999999999992,0.0,1.0,0.0,10,0.1,0.1,10.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.0,0.0
0.05,0.5,Centralized,100,2.9828994200563477,0.04233599825601083,1.7794734162979244,1.0093118463611885,2.6763146320453854,2.6135811030772422,5.999999999999995,0.0,1.0,0.0,10,0.1,0.1,10.0,1.0,0.0,2.9999999999999996,10.0,3.141592653589793,0.5,100.0,1.5707963267948966,-1.5,6.5,-3.621320343559643,4.378679656440358,8.0,2.0,0.0,0.0
